0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.2618595071429146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,6.675994275644075,5.3577627814322994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7.5138326881053965,6.112605380079992,0,3.9772428340158767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,9.366368619407575,8.362246727576782,7.011579755600486,5.929947041435854,0,0,2.182658338644138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10.242096454518183,9.283790740639581,7.9743934367082066,6.93308812149961,5.560876795007311,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11.085732897794076,10.242993951720122,8.843127046864378,7.889192399713708,6.492279055340849,5.095903274289385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12.044762914023371,11.08671442395154,9.708397013146623,8.816138497993478,7.293154939165551,6.0355081169545315,0,3.6309297535714573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,12.942669414927071,12.04572933706421,10.62630121864457,9.76641488252265,8.062716773280007,7.092525759369144,5.647631859362065,0,0,2.095903274289385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,13.816532723863078,12.943066986914326,0,10.496720129037685,8.997081896018548,7.8821136869108965,6.626549081942296,5.209831676734023,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,14.789548841898235,13.817052431206976,12.387094557376725,11.411189409481794,9.887554338098774,8.852637258596957,7.525356345984258,6.209831676734023,0,3.771243749161422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,15.688465997742538,14.78997256884351,13.243586986305981,12.351498205936528,10.69444474581321,9.782980041098265,8.36448044459131,7.203862873532205,5.619622288575214,0,3.4649735207179266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,16.59626237047521,15.68864930530772,14.119460079937305,13.209370924230234,11.676964449460485,10.717321792804432,9.157181487101449,7.95331813318946,6.562224299659958,5.289528483266624,0,0,2.095903274289385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,17.516521972421486,16.596362640905426,15.078215572332297,14.119468424989389,12.541220071149983,11.654437154943858,10.119404166114741,8.956864745108456,7.5662548858471,6.113708032215592,0,3.892789260714372,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,18.441059489068653,17.516849844095933,15.88494547086386,15.078296251683636,13.537668435840459,12.521914637682267,10.983893554899115,9.916851054574353,8.378775999594929,7.088002822228862,5.680143859246375,0,3.5789019231625656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,19.406330204312702,18.441325894583215,16.799600926161865,15.88500641467521,14.375773098994898,13.387168812009943,11.77527792557591,10.61217829008375,9.365966549781218,7.982349378834857,6.6712286143566955,5.40217350273288,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,20.298723867616076,19.40654399732081,17.730583002070748,16.7996602184899,15.365287927681935,14.42586865946381,12.676778803502742,11.650794557521673,10.302976481045674,8.791470813236122,7.662426232359489,6.129006530593721,0,4.0,0,2.095903274289385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,21.238385557549257,20.29876986731023,18.608429396645988,17.730598587291773,16.23453268968225,15.332803259826825,13.602884454652973,12.616451885319291,10.976188541418436,9.738392236068544,8.317752135161692,7.129006530593721,5.759936284165178,0,3.680143859246375,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,22.238378932758472,21.238399148163158,19.510186148273313,18.60847251721936,17.111174299753728,16.19407062336452,14.432576985732908,13.483534455598868,11.945566977900173,10.742322035469188,9.260123667670618,8.037640449939353,6.7528653732290485,5.458205911649461,0,3.0959032742893844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,23.116072105994114,22.238393439458594,20.4160301809721,19.510198107504934,18.01145819067108,17.084537346099367,15.393995193064141,14.26369674464345,12.964955114443764,11.625831125788809,10.262333394437091,8.759936284165178,7.711344043089504,6.144052149618473,5.233323025066891,0,2.771243749161422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,24.065404131782856,23.116227601293755,21.35663500753347,20.41606669435501,18.854161538059664,17.9667582740059,16.265287065808163,15.330388278966208,13.785344376288771,12.561791984654619,11.101215162301598,9.744719410611266,8.41272532007999,7.112605380079992,5.7903070475254275,0,3.771243749161422,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,25.02637790116137,24.0652881325876,22.238402250426,21.35664474841412,19.781116741247637,18.854161415799208,17.123718979361644,16.24532325643658,14.61293853774317,13.467804442826113,12.055832222223271,10.755510802964707,9.161916263090243,8.114687047342644,6.606250223141817,5.538350040168989,0,3.1826583386441376,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,25.95792647326752,25.02643413500748,23.163144932004897,22.238427492128075,20.684059099615858,19.73525573413941,18.076556149595735,17.093757576410113,15.536219227239027,14.349632947435458,12.903420435628302,11.501136676911294,10.158814273373313,8.734355965831377,7.581981517490363,6.146181365154563,5.313731247484266,0,2.854049830200271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
